Ontology,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,Unnamed: 12,Factpp_Classification,HermiT_Classification,JFact_Classification,Konclude_Classification,Openllet_Classification,Pellet_Classification,KoncludeCLI_Classification,Factpp_Loading,HermiT_Loading,JFact_Loading,Konclude_Loading,Openllet_Loading,Pellet_Loading,Factpp_Classification_LoadingAdded,HermiT_Classification_LoadingAdded,JFact_Classification_LoadingAdded,Konclude_Classification_LoadingAdded,Openllet_Classification_LoadingAdded,Pellet_Classification_LoadingAdded,KoncludeCLI_Classification_LoadingAdded
ore_ont_5764.owl,897,155,2650,1691,1158,470,63,6,57,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0596,0.1807,1.0017,0.0482,0.4997,0.5837,0.1202,0.0141,0.0689,0.0185,0.0979,0.0428,0.0406,0.0737,0.2496,1.0202,0.1461,0.5425,0.6243,0.1202
ore_ont_9857.owl,1494,0,2271,776,776,0,0,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0604,0.1588,0.5317,0.0111,0.0397,0.0318,0.0615,0.0168,0.0960999999999999,0.023,0.0747,0.038,0.0301,0.0772,0.2548999999999999,0.5547,0.0858,0.07769999999999999,0.0619,0.0615
ore_ont_5940.owl,695,0,2314,1611,1610,0,1,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0195,0.0892,0.2224,0.0074,0.0717,0.0688,0.0448,0.0132,0.0548,0.0136999999999999,0.0739,0.033,0.0273,0.0327,0.14400000000000002,0.2360999999999999,0.0813,0.1047,0.0961,0.0448
ore_ont_7877.owl,272,0,1314,1009,1009,0,0,0,33,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2749,0.1322,1.4039,0.0374,0.2937,0.1476,0.0745,0.0066,0.0733,0.0104,0.0676,0.0351,0.0399,0.2815,0.20550000000000002,1.4143,0.105,0.32880000000000004,0.1875,0.0745
ore_ont_8399.owl,767,260,2249,1481,1192,289,0,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,610.9626000000001,9.4536,,0.019,0.2395,0.2181,0.0824,0.0148,0.0751,0.0150999999999999,0.0897,0.0406,0.0367,610.9774000000001,9.5287,,0.1087,0.2801,0.25479999999999997,0.0824
ore_ont_10503.owl,47,67,1460,1323,464,842,17,55,36,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0068,,,0.0355,,,0.0451,0.0465,0.0567,0.0106,0.1145,0.0341,,0.0533,,,0.15,,,0.0451
ore_ont_8135.owl,709,0,2344,1627,1626,0,1,0,8,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0173,0.0912999999999999,0.2064,0.0056,0.0221,0.0186999999999999,0.0427,0.0097,0.0537,0.0143,0.0721,0.0316,0.0333,0.027,0.1449999999999999,0.2207,0.07769999999999999,0.053700000000000005,0.05199999999999991,0.0427
ore_ont_11274.owl,452,0,2070,1615,1615,0,0,0,4,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.004,0.0619,0.1179,0.0061,0.0228,0.0150999999999999,0.0431,0.0109,0.051,0.0116,0.0637,0.0301999999999999,0.0295,0.0149,0.1129,0.1295,0.0698,0.0529999999999999,0.0445999999999999,0.0431
ore_ont_9890.owl,628,180,2229,1548,1264,226,58,1,54,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1415,7.4393,0.9459,0.1791,,,0.2432,0.0147,0.1386,0.0174999999999999,0.0892999999999999,0.0462,0.0414,0.15619999999999998,7.5779000000000005,0.9633999999999998,0.2683999999999999,,,0.2432
ore_ont_8050.owl,249,116,1370,948,769,179,0,0,174,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0054,0.3787,0.1209,0.008,0.1228,0.118,0.0421,0.0098999999999999,0.0386,0.0116,0.0593,0.0278,0.0228,0.0152999999999999,0.4173,0.1325,0.0673,0.1506,0.14079999999999998,0.0421
ore_ont_9957.owl,1261,1,2976,1668,1519,87,62,5,42,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0189,0.1699,0.4403,0.0075,0.1029,0.0968,0.0534,0.0108,0.0708,0.0180999999999999,0.0703999999999999,0.0393,0.0311,0.0297,0.2407,0.4583999999999999,0.07789999999999989,0.1422,0.12789999999999999,0.0534
ore_ont_6951.owl,48,262,1480,1338,379,959,0,54,41,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0078999999999999,,0.1492,0.0037,0.1105,,0.0583,0.0146,0.046,0.0128,0.0929,0.0406,,0.022499999999999902,,0.162,0.09659999999999999,0.1511,,0.0583
ore_ont_12931.owl,1269,0,3254,1985,1985,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0059,0.131,0.1065,0.0101,0.0278,0.0225,0.0568,0.0171,0.0667,0.0172,0.0694999999999999,0.0396,0.0337,0.023,0.1977,0.1237,0.0795999999999999,0.0674,0.0562,0.0568
ore_ont_3835.owl,816,44,2068,1251,1162,89,0,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0037,0.0941,0.1009,0.0062,0.0311,0.0232,0.047,0.0125,0.051,0.0137,0.0605,0.037,0.0248,0.0162,0.1451,0.11460000000000001,0.0667,0.0681,0.048,0.047
ore_ont_16372.owl,745,23,2461,1648,1465,111,72,4,66,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,0.0791,0.0129,0.1331,0.0166,0.0828,0.0418,0.0363,,,,,,,0.0791
ore_ont_12925.owl,660,103,2213,1462,1105,315,42,27,65,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0083,1.8375,0.1871,0.0092,0.1236,,0.0548,0.0166,0.071,0.0169,0.0771,0.0402,,0.0249,1.9084999999999999,0.204,0.0863,0.1638,,0.0548
ore_ont_6149.owl,1122,0,3087,1896,1830,0,66,0,71,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0066,0.1308,0.1936,0.008,0.055,0.0444,0.0553,0.0118999999999999,0.0631,0.0196,0.0736,0.0378,0.032,0.0184999999999999,0.19390000000000002,0.2132,0.0816,0.0928,0.0764,0.0553
ore_ont_12270.owl,681,206,2266,1565,872,673,20,0,22,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0197999999999999,0.1095,0.243,0.0071,0.1871,0.1279,0.059,0.0137,0.0517,0.0145999999999999,0.0804,0.0355,0.0317,0.033499999999999905,0.1612,0.2575999999999999,0.0875,0.2226,0.15960000000000002,0.059
ore_ont_3344.owl,631,0,2928,2296,947,1348,1,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0321,0.0889,0.7536,0.0053,0.0438,0.0337,0.0547,0.0182,0.0465,0.0205,0.0876,0.028,0.0291,0.0503,0.13540000000000002,0.7741,0.0929,0.0718,0.0628,0.0547
ore_ont_11014.owl,1444,0,3263,1816,1815,0,1,0,3,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0203,0.1479,0.5308,0.0074,0.0504,0.043,0.0551,0.0144999999999999,0.0652,0.0195,0.0684,0.0378999999999999,0.0344,0.0347999999999999,0.2131,0.5503,0.0758,0.0882999999999999,0.0774,0.0551
ore_ont_4961.owl,19,185,1576,1529,120,1395,14,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0048,0.0645,0.0852999999999999,0.0057,0.4398,0.2595,0.0498,0.0078,0.0356999999999999,0.01,0.0828,0.0278999999999999,0.0196,0.0126,0.1001999999999999,0.0952999999999999,0.0885,0.46769999999999995,0.2791,0.0498
ore_ont_1445.owl,87,0,1320,970,705,0,265,4,260,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.004,0.9,0.0783,0.0048,0.1493,0.1240999999999999,0.0343,0.0081,0.0699,0.0111,0.0558,0.0246,0.0203,0.0121,0.9699,0.0894,0.0606,0.1739,0.14439999999999992,0.0343
ore_ont_14684.owl,87,0,1320,970,705,0,265,4,260,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0052,0.9002,0.0869,0.0045,0.1408,0.1234,0.0344,0.0106,0.0705,0.0107,0.0535,0.0242,0.0255,0.0158,0.9707,0.0976,0.057999999999999996,0.165,0.1489,0.0344
ore_ont_11115.owl,923,629,2872,1891,1099,731,61,0,59,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0346,0.13,0.6238,0.006,0.0815,0.0746999999999999,0.0576,0.0121,0.0552,0.0217,0.0806,0.0443,0.0303,0.0467,0.1852,0.6455000000000001,0.08660000000000001,0.1258,0.1049999999999999,0.0576
ore_ont_7584.owl,87,0,1335,983,715,0,268,4,262,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0038,2.4179,0.091,0.005,0.1342,0.1195,0.0349,0.0076,0.0809,0.0108,0.0569,0.0260999999999999,0.0223,0.0114,2.4988,0.1018,0.0619,0.16029999999999991,0.14179999999999998,0.0349
ore_ont_4796.owl,200,39,2080,1582,959,169,454,4,295,0,OWL2_DL - OWL2_FULL,OWL2_DL,2.6851,,16.6992,0.1861,8.9613,9.9432,0.2786,0.0104,0.0996,0.0127,0.116,0.0345,0.0334,2.6955,,16.7119,0.3021,8.9958,9.9766,0.2786
ore_ont_1646.owl,100,0,1416,1082,707,0,375,0,235,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0406,74.2123,0.2767,0.0367,,,0.0678,0.0104,0.1046,0.0126,0.0595,0.026,0.0211,0.051,74.3169,0.2893,0.09620000000000001,,,0.0678
ore_ont_8006.owl,824,124,2538,1587,1141,378,68,27,101,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0091,2.9745,0.2392,0.0098,0.1619,,0.0607,0.0169,0.0769,0.018,0.0794,0.0434,,0.026,3.0514,0.2572,0.0892,0.20529999999999998,,0.0607
ore_ont_6939.owl,1831,0,3663,1832,1832,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0037,0.1828,0.1065,0.0076,0.0282,0.02,0.0584,0.0186,0.0687,0.0201,0.0689,0.0381,0.0359,0.0223,0.2515,0.1266,0.0765,0.0663,0.055900000000000005,0.0584
ore_ont_3231.owl,85,0,1315,967,699,0,268,4,260,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0049,10.5721,0.0924,0.0039,0.0926,0.0801,0.0334,0.0087,0.0711,0.0108,0.0578999999999999,0.0245,0.0224,0.0136,10.6432,0.1032,0.061799999999999904,0.11710000000000001,0.10250000000000001,0.0334
ore_ont_8916.owl,2078,0,4231,2153,2153,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0066,0.2185,0.0929,0.0095,0.0327,0.0291,0.0664,0.0146,0.0766,0.0225,0.0771,0.0445,0.0361,0.0212,0.29510000000000003,0.1154,0.0866,0.07719999999999999,0.06520000000000001,0.0664
ore_ont_14123.owl,1248,0,3107,1846,1846,0,0,0,13,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.301,0.1464,1.5128,0.0098,0.0507,0.0419999999999999,0.0593,0.0161,0.0741,0.0179,0.077,0.0395,0.0352,0.3171,0.2205,1.5307,0.0868,0.0902,0.07719999999999991,0.0593
ore_ont_11157.owl,510,4,2623,2065,2055,4,6,23,26,0,OWL2_DL - OWL2_FULL,OWL2_DL,3.9213,0.0846,44.8417,0.018,3.8743,1.1315,0.0606,0.0113,0.0886,0.0144,0.08,0.0419,0.0554,3.9326,0.1732,44.856100000000005,0.098,3.9162,1.1868999999999998,0.0606
ore_ont_8019.owl,843,124,2610,1615,1157,378,80,30,123,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0110999999999999,3.2771,0.2597,0.0099,0.1995,,0.0607,0.0154,0.0721,0.0195,0.0777,0.0445,,0.0264999999999999,3.3491999999999997,0.2792,0.08760000000000001,0.244,,0.0607
ore_ont_10134.owl,1538,0,3354,1807,1804,0,3,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0192,0.1657,0.4855,0.0086,0.0417,0.0309,0.0583,0.0174,0.0705,0.0197,0.0739,0.0433,0.0343,0.036599999999999994,0.23619999999999997,0.5052,0.08249999999999999,0.08499999999999999,0.0652,0.0583
ore_ont_1211.owl,1165,0,3879,2712,1684,1028,0,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0196,0.1557,0.9245,0.01,0.0429,0.0336,0.0657,0.0199,0.0619,0.0221,0.0898,0.0366,0.0478,0.0395,0.21760000000000002,0.9466,0.0998,0.0795,0.0814,0.0657
ore_ont_727.owl,1165,0,3879,2712,1684,1028,0,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0218,0.1572,0.9624,0.0098,0.0452,0.0317,0.0655,0.0155,0.0636,0.0241,0.0905,0.0404,0.0452,0.0373,0.2208,0.9865,0.1003,0.0856,0.0769,0.0655
ore_ont_7327.owl,894,124,2696,1674,1228,378,68,27,102,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0096,3.1297,0.2495,0.0103,0.1749,,0.0632,0.018,0.0794,0.0176,0.0821,0.045,,0.0276,3.2091000000000003,0.2671,0.09240000000000001,0.21989999999999998,,0.0632
ore_ont_1346.owl,837,0,3975,3137,1058,2079,0,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0168,0.1022,0.4203,0.0062,0.0209,0.0146,0.0676,0.0215,0.0556,0.0278,0.1038,0.0317,0.0296,0.0383,0.1578,0.4481,0.11,0.052599999999999994,0.0442,0.0676
ore_ont_12372.owl,837,0,3975,3137,1058,2079,0,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0258,0.105,0.4128,0.0062,0.0184,0.014,0.0671,0.02,0.0517,0.028,0.1039,0.0326,0.031,0.0458,0.1567,0.4408,0.1101,0.051,0.045,0.0671
ore_ont_9122.owl,233,780,1662,1344,403,941,0,0,87,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0269,54.9113,0.3366,0.0268,2.2973,2.3718,0.6712,0.0099,0.2042,0.0167,0.6521,0.1205,0.0957,0.0368,55.1155,0.3533,0.6789000000000001,2.4177999999999997,2.4675,0.6712
ore_ont_4313.owl,629,0,1325,696,696,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0023,0.0757999999999999,0.0355,0.0047,0.018,0.0113999999999999,0.0389,0.0055,0.0352,0.0109,0.0473,0.0241,0.0233,0.0078,0.1109999999999999,0.0464,0.052000000000000005,0.0421,0.0346999999999999,0.0389
ore_ont_11572.owl,861,772,2568,1707,935,772,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0058,0.0966,0.1113,0.0053,0.0539,0.0442,0.0547,0.0109,0.0497,0.0215999999999999,0.0779,0.0395,0.0336,0.0167,0.1463,0.1328999999999999,0.0832,0.09340000000000001,0.07780000000000001,0.0547
ore_ont_7818.owl,261,157,1810,1353,715,629,9,99,98,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.005,0.0935,0.1444,0.0048,0.0627,,0.0498,0.0156,0.0573,0.0131,0.0803,0.0375,,0.0206,0.1508,0.1575,0.0851,0.10020000000000001,,0.0498
ore_ont_7938.owl,1665,0,3995,2325,2321,0,4,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0197999999999999,0.1825,0.6638,0.0108,0.0473,0.0402,0.0632,0.0197,0.0737999999999999,0.023,0.0806,0.0434,0.0398,0.039499999999999896,0.25629999999999986,0.6868,0.09140000000000001,0.0907,0.08,0.0632
ore_ont_3515.owl,1395,0,3279,1872,1865,0,7,0,12,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0283999999999999,0.1471,0.6128,0.0091,0.0526,0.0474,0.0597,0.012,0.0773,0.0185,0.0745,0.0419,0.0323,0.0403999999999999,0.2244,0.6313,0.0836,0.0945,0.0797,0.0597
ore_ont_9251.owl,637,1348,2937,2299,951,1348,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.055,0.0836,0.7064,0.0063,0.0921,0.0788,0.0536,0.0202,0.0586,0.0237,0.0895,0.0440999999999999,0.0401,0.0752,0.1422,0.7301,0.0958,0.1361999999999999,0.11889999999999999,0.0536
ore_ont_12892.owl,637,1348,2938,2300,951,1348,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0523,0.0837,0.7384999999999999,0.006,0.1205,0.1053,0.0543,0.0206,0.0598,0.0234,0.0918,0.0486,0.04,0.07289999999999999,0.1435,0.7618999999999999,0.09780000000000001,0.1691,0.1453,0.0543
ore_ont_9096.owl,841,103,2641,1703,1345,315,43,27,71,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0078,2.2052,0.2168999999999999,0.0112,0.1452,,0.062,0.0187,0.0825,0.0189,0.0814,0.0453999999999999,,0.026500000000000003,2.2877,0.2357999999999999,0.0926,0.19059999999999988,,0.062
ore_ont_13578.owl,1191,0,2884,1692,1691,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0458999999999999,0.1526,0.5443,0.0089,0.2256,0.1804,0.0544,0.0133,0.0622,0.0158999999999999,0.08,0.0382,0.0314,0.0591999999999999,0.21480000000000002,0.5601999999999999,0.0889,0.2638,0.2118,0.0544
ore_ont_6437.owl,777,0,3355,2494,2453,0,41,45,40,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0226,0.2715,0.3674,0.0202,0.1394,0.119,0.0669,0.0188,0.1186,0.0169999999999999,0.0907,0.058,0.06,0.0414,0.3901,0.3843999999999999,0.1109,0.1974,0.179,0.0669
ore_ont_13298.owl,791,0,2357,1560,1557,0,3,0,6,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0326,0.1191,0.3187,0.0066,1.2477,1.0133,0.0468,0.0104,0.055,0.0144,0.075,0.0349,0.0403,0.043,0.1741,0.3331,0.08159999999999999,1.2826,1.0536,0.0468
ore_ont_3635.owl,1093,0,3096,2002,2001,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0159,0.1468,0.329,0.0084,0.1536,0.1153,0.053,0.0176,0.0653,0.0162,0.0806,0.0393,0.04,0.0335,0.2121,0.3452,0.08900000000000001,0.1929,0.1553,0.053
ore_ont_15030.owl,146,240,2098,1634,1393,240,1,159,160,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.009,1.4186,0.1952999999999999,0.015,0.1826,0.1559,0.0634,0.0117,0.0755,0.015,0.0857,0.0323,0.0344,0.0207,1.4941,0.21029999999999988,0.1007,0.2149,0.19030000000000002,0.0634
ore_ont_5688.owl,976,204,2888,1823,1444,315,64,0,91,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0221,1.6098,0.3348,0.0078,0.251,0.2042,0.0621,0.0154999999999999,0.0633,0.0180999999999999,0.0893,0.0395999999999999,0.0383,0.0375999999999999,1.6730999999999998,0.3528999999999999,0.0971,0.2905999999999999,0.2425,0.0621
ore_ont_725.owl,1743,0,4185,2437,2433,0,4,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0292,0.1851,0.7519,0.0101,0.0503,0.0418,0.0663,0.0215,0.0712,0.0298,0.0826,0.0467,0.0392,0.050699999999999995,0.2563,0.7817000000000001,0.0927,0.097,0.08099999999999999,0.0663
ore_ont_14840.owl,1555,0,3625,2058,2051,0,7,0,12,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0149,0.1636,0.3554,0.0095,0.0403,0.0293,0.0597,0.0141999999999999,0.0694999999999999,0.0188,0.0762,0.0455,0.0357,0.0290999999999999,0.2330999999999999,0.3742,0.0857,0.0858,0.065,0.0597
ore_ont_6401.owl,347,153,2233,1763,857,838,68,0,125,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0639,1.858,0.4444,0.0062,0.3404,0.3479,0.0527,0.0147,0.0537,0.0136999999999999,0.0828,0.0321,0.0325,0.0786,1.9117000000000002,0.4580999999999999,0.089,0.3725,0.38039999999999996,0.0527
