Ontology,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,Unnamed: 12,Factpp_Consistency,HermiT_Consistency,JFact_Consistency,Konclude_Consistency,Openllet_Consistency,Pellet_Consistency,KoncludeCLI_Consistency,Factpp_Loading,HermiT_Loading,JFact_Loading,Konclude_Loading,Openllet_Loading,Pellet_Loading,Factpp_Consistency_LoadingAdded,HermiT_Consistency_LoadingAdded,JFact_Consistency_LoadingAdded,Konclude_Consistency_LoadingAdded,Openllet_Consistency_LoadingAdded,Pellet_Consistency_LoadingAdded,KoncludeCLI_Consistency_LoadingAdded
ore_ont_4782.owl,37337,0,120469,83039,82949,0,90,0,93,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3302,0.0004,11.4252,0.0022,0.1623,0.1591,1.5157,0.4078,1.3337,0.4078,2.2917,0.9059,0.8356,0.738,1.3341,11.833,2.2939000000000003,1.0682,0.9947,1.5157
ore_ont_11207.owl,1083,18177,103286,102179,2191,99982,6,1,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.5827,10.4337,4.4939,0.0019,,,4.7271,0.3439,0.8147,0.277,5.6401,0.7513,0.7158,1.9266,11.2484,4.7709,5.642,,,4.7271
ore_ont_3794.owl,28466,0,74387,44956,43365,0,1591,2,964,0,OWL2_DL - OWL2_FULL,OWL2_DL,65.6043,0.0004,,0.0022,,,2.2197,0.3377,7.4417,0.3826,2.5852,1.6801,1.3464,65.942,7.4421,,2.5874,,,2.2197
ore_ont_1270.owl,9312,40125,122455,101733,29811,65120,6802,69,11312,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,0.0022,1.6673,1.6525,3.6526,,,0.6582,4.4016,1.2355,1.0807,,,,4.4038,2.9028,2.7332,3.6526
ore_ont_6816.owl,19752,102970,163911,144155,41180,102970,5,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5227,0.1639,10.7079,0.0024,1.5099,1.6041,2.3162,0.7301,2.0149,1.2684,3.5935,2.166,1.309,1.2528000000000001,2.1788,11.9763,3.5959000000000003,3.6759,2.9131,2.3162
ore_ont_15372.owl,194,33238,116610,116404,213,116181,10,2,10,0,OWL2_DL - OWL2_QL - OWL2_RL - OWL2_FULL,OWL2_DL,0.4578,0.6231,12.1896,0.0019,0.4316,0.4676,1.8307,0.462,0.6901,0.3734,3.3069,1.2107,1.1589,0.9198,1.3132000000000001,12.563,3.3088,1.6423,1.6265,1.8307
ore_ont_10127.owl,689,20373,107500,106790,1236,105548,6,1,21,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.3017,9.7274,3.3448,0.0021,,,3.6866,0.3329,0.7243,0.2855,4.7394,0.8054,0.82,1.6346,10.451699999999999,3.6303,4.7415,,,3.6866
ore_ont_15696.owl,106896,0,213790,106894,106894,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.3286,0.0004,0.862,0.0021,0.1475,0.1569,1.3203,0.7693,2.2615,0.9116,2.682,1.8983,1.4411,1.0979,2.2619,1.7736,2.6841,2.0458000000000003,1.598,1.3203
ore_ont_8557.owl,12053,0,102336,90282,90282,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.1825,0.0006000000000000001,0.9195,0.0021,0.1346,0.1474,0.9746,0.3295,1.0049,0.1692,2.6775,0.6948,0.7061,0.512,1.0054999999999998,1.0887,2.6796,0.8293999999999999,0.8534999999999999,0.9746
ore_ont_3508.owl,35836,0,104508,68554,68554,0,0,39,79,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2389,0.0006000000000000001,8.4144,0.0022,0.1272,0.1257,0.994,0.3958,1.173,0.4058,2.0176,0.9554,0.9561,0.6347,1.1736,8.8202,2.0198,1.0826,1.0817999999999999,0.994
ore_ont_11293.owl,44271,0,159204,114924,114922,0,2,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5439,0.00030000000000000003,38.1075,0.0021,0.2023,0.2055,1.2012,0.5243,1.6681,0.4656,2.9635,1.6293,1.6116,1.0682,1.6683999999999999,38.573100000000004,2.9656,1.8316,1.8171,1.2012
ore_ont_4166.owl,9164,139447,158184,149018,9571,139447,0,0,2,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.5492,0.2414,1.6333,0.0021,0.9895,0.9809,2.2585,0.8376,2.087,1.5599,3.5769,2.2758000000000003,1.042,1.3868,2.3284000000000002,3.1932,3.579,3.2653000000000003,2.0229,2.2585
ore_ont_15929.owl,44271,0,160026,115746,115744,0,2,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5284,0.0004,36.8297,0.002,0.212,0.2046,1.1836,0.544,1.6904,0.4921,2.9625,1.6289,1.5775,1.0724,1.6907999999999999,37.3218,2.9644999999999997,1.8409,1.7820999999999998,1.1836
ore_ont_8858.owl,9224,143388,162244,153019,9629,143388,2,0,2,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5608,0.2334999999999999,1.8759,0.0021,1.6734,1.7005,2.2024,0.8421,2.1851,1.6038,3.6235,2.3188,1.085,1.4028999999999998,2.4185999999999996,3.4797,3.6256,3.9922,2.7855,2.2024
ore_ont_10248.owl,44857,0,162912,118046,118044,0,2,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5067,0.0002,38.4874,0.0021,0.2228,0.2203,1.2222,0.5064,1.7149,0.4881999999999999,3.05,1.6562,1.701,1.0131000000000001,1.7151,38.9756,3.0521,1.879,1.9213,1.2222
ore_ont_5612.owl,44861,0,162917,118048,118046,0,2,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5188,0.0002,39.3694,0.002,0.2291,0.221,1.8914,0.527,1.7755,0.4432,3.0631,1.6734,1.6611,1.0458,1.7757,39.812599999999996,3.0650999999999997,1.9025,1.8821,1.8914
ore_ont_13276.owl,32509,0,144151,111371,111205,0,166,0,271,0,OWL2_DL - OWL2_FULL,OWL2_DL,90.331,0.0003000000000000001,,0.0022,1.1984,0.488,1.1594,0.5018,1.8187,0.3888999999999999,3.2805,4.525,5.5826,90.8328,1.819,,3.2827,5.7234,6.070600000000001,1.1594
ore_ont_13928.owl,53085,106,154828,101626,101360,108,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.6641,0.0726,13.9144,0.002,0.3273,0.3221,2.1055,0.5784,1.8924,0.5428000000000001,2.9038,1.2607,1.0891,2.2424999999999997,1.965,14.4572,2.9057999999999997,1.5879999999999999,1.4112,2.1055
ore_ont_15226.owl,53103,18,154846,101626,101466,2,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.6513,0.01,13.3861,0.0023,0.336,0.3201,2.1013,0.545,1.922,0.5444,2.9155,1.24,1.0999,2.1963,1.932,13.9305,2.9178,1.576,1.4200000000000002,2.1013
ore_ont_9835.owl,46247,0,160649,114139,113985,0,154,0,263,0,OWL2_DL - OWL2_FULL,OWL2_DL,841.439,0.0004,,0.0021,34.9107,18.041,1.2611,0.578,3.4382,0.5837,4.2088,1.6237,1.7188,842.0169999999999,3.4386,,4.2109000000000005,36.5344,19.759800000000002,1.2611
ore_ont_7127.owl,65370,0,186268,120879,120864,0,15,0,20,0,OWL2_DL - OWL2_FULL,OWL2_DL,468.3381,0.0006000000000000001,,0.0022,24.0089,13.6511,3.2027,0.7141,3.2588,0.7504,3.9682,1.7816,1.6463,469.05219999999997,3.2594,,3.9704,25.7905,15.2974,3.2027
ore_ont_5289.owl,50770,18,149005,98118,97940,20,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.6574,0.0084,21.9089,0.002,0.3026,0.2492,2.091,0.6427,1.8828,0.4978,2.9157,1.2141,1.0939,1.3001,1.8912,22.4067,2.9177,1.5167,1.3431000000000002,2.091
ore_ont_8068.owl,25520,7,223694,198170,42998,155169,3,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.812,0.2723,8.6233,0.0025,0.0643,0.0635,3.3248,0.9829,1.1391,0.7548,5.1399,0.636,0.7167,1.7949000000000002,1.4114,9.3781,5.1424,0.7003,0.7802,3.3248
ore_ont_2361.owl,23851,11,219662,195804,50898,144897,9,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.8181,0.2366,20.9269,0.0039,0.0651,0.0725,3.3014,0.9868,1.1649,0.7455,5.0062,0.6991,0.8076,1.8049,1.4015,21.6724,5.0100999999999996,0.7642000000000001,0.8801,3.3014
ore_ont_5549.owl,23851,11,219662,195804,50898,144897,9,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.7989,0.2627,17.8235,0.0070999999999999,0.0631,0.0628,3.3029,0.9904,1.1583,0.7138,5.0038,0.7141000000000001,0.7687,1.7893,1.421,18.5373,5.0109,0.7772000000000001,0.8315,3.3029
ore_ont_14221.owl,512,21598,115216,114684,957,113721,6,1,20,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.0022,11.1198,2.5244,0.0061,,,2.8234,0.4167,0.6856,0.2924,4.0292,0.827,0.8391,1.4189,11.805399999999999,2.8167999999999997,4.0353,,,2.8234
ore_ont_2803.owl,44271,0,160027,115746,115744,0,2,0,10,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5531,0.0004000000000000001,35.6428,0.0034,0.2208999999999999,0.1941999999999999,1.2638,0.5456,1.7135,0.4605,3.0104,1.6655,1.6049,1.0987,1.7139,36.103300000000004,3.0138000000000003,1.8863999999999999,1.7991,1.2638
ore_ont_16089.owl,44275,0,160032,115748,115746,0,2,0,10,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.5774,0.00030000000000000003,35.7318,0.002,0.2059,0.21,1.9132,0.5785,1.758,0.478,2.9981,1.6738,1.5995,1.1559,1.7583,36.2098,3.0000999999999998,1.8797,1.8094999999999999,1.9132
ore_ont_2415.owl,23863,11,220800,196861,51675,145095,91,0,76,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.866,0.2087,22.7386,0.0018,0.1325,0.1297,3.6644,0.9808,1.3343,0.7591,5.2822,0.7602,0.8155,1.8468,1.5430000000000001,23.497700000000002,5.284,0.8927,0.9452,3.6644
ore_ont_2738.owl,45619,0,162376,116620,116412,0,208,0,138,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.0005,,0.0023,,,4.6322,0.571,24.9058,0.5730000000000001,5.6066,1.5511,1.5529,,24.906299999999998,,5.6089,,,4.6322
ore_ont_14351.owl,525,6942,121996,121334,658,120462,214,27,110,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.315,1.0601,3.3262,0.0022,0.1546,0.1628,1.7651,0.4844,0.5316,0.1623,3.579,0.9201,0.8252,0.7994,1.5917,3.4885,3.5812000000000004,1.0747,0.988,1.7651
ore_ont_16680.owl,32726,0,145248,112255,112083,0,172,0,267,0,OWL2_DL - OWL2_FULL,OWL2_DL,101.3143,0.0004,,0.0022,0.9511,0.5292,1.2096,0.542,1.8689,0.3925,3.3327,4.4646,5.7272,101.8563,1.8693,,3.3349,5.4157,6.2564,1.2096
ore_ont_14601.owl,679,22089,117052,116348,1260,115082,6,1,25,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.2393,15.473,3.0612,0.0023,,,4.0657,0.4234,0.8096,0.3437,5.3088,0.8499,0.8132,1.6627,16.282600000000002,3.4049,5.3111,,,4.0657
ore_ont_4233.owl,38707,0,241058,202351,38703,163648,0,0,0,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,,0.2675,2.0124,0.0022,0.0649,0.0676,1.7853,0.9712,1.1662,0.8703,5.3238,0.7272,0.7157,,1.4337,2.8827,5.3260000000000005,0.7920999999999999,0.7833,1.7853
ore_ont_10068.owl,17558,0,227919,210353,30111,180242,0,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.2793,4.8903,0.002,0.0545,0.0697,1.7887,0.924,1.02,0.7127,5.0003,0.5172,0.6633,,1.2993000000000001,5.603,5.0023,0.5717,0.733,1.7887
ore_ont_3215.owl,54974,0,109959,54977,54973,0,4,0,9,0,OWL2_DL - OWL2_FULL,OWL2_DL,7.6538,0.00030000000000000003,158.0166,0.002,29.348800000000004,25.3575,4.384,0.6725,4.8256,0.6481,5.2725,1.6002,1.3,8.3263,4.8259,158.6647,5.2745,30.949000000000005,26.657500000000002,4.384
ore_ont_5927.owl,78977,0,200696,121712,121708,0,4,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.6165,0.0002,43.1144,0.0021,0.2404,0.271,1.4454,0.8166,2.2157,0.7153,3.2725,2.0881,1.8885,1.4331,2.2159,43.8297,3.2746,2.3285,2.1595,1.4454
ore_ont_10032.owl,78980,0,200702,121715,121712,0,3,0,7,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.5786,0.0005,43.7338,0.0022,0.2866,0.3244,2.413,0.7476,2.1913,0.7319,3.4246,2.0828,1.9028,1.3262,2.1918,44.465700000000005,3.4268,2.3694,2.2272,2.413
ore_ont_11005.owl,63168,18,166779,103494,103334,2,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.5313,0.0101,40.4469,0.0021,0.4394,0.4793,2.7258,0.7496,2.2121,0.6339,3.5739,1.4717,1.2775,2.2809,2.2222,41.080799999999996,3.576,1.9111,1.7568000000000001,2.7258
ore_ont_12414.owl,27889,7,238661,210765,47518,163244,3,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.8862,0.2593,9.3444,0.0021,0.081,0.0868,3.4612,1.0926,1.2313,0.7638,5.4353,0.6692,0.7909,1.9788000000000001,1.4906000000000001,10.1082,5.4374,0.7502,0.8777,3.4612
ore_ont_13937.owl,53306,106,169983,116511,116154,125,232,0,169,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,1.8344,0.0141,34.365,0.0021,0.2638999999999999,0.3153,2.1574,0.6517,1.8717,0.549,3.184,1.3316,1.2742,2.4861,1.8858,34.914,3.1861,1.5955,1.5895000000000001,2.1574
ore_ont_6722.owl,50991,18,164759,113602,113333,37,232,0,169,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,1.7084,0.0028,35.9576,0.0023,0.2503,0.2973,2.2252,0.6306,1.8275,0.5453,3.1951,1.3732,1.2706,2.339,1.8302999999999998,36.5029,3.1974,1.6235,1.5678999999999998,2.2252
ore_ont_6952.owl,83036,0,169155,86108,86102,0,6,0,11,0,OWL2_DL - OWL2_FULL,OWL2_DL,12.131,0.0004000000000000001,286.9422,0.0021,0.9158,1.0124,3.9998,0.7492,3.5569,0.9113,4.5604,2.0036,1.5612,12.8802,3.5573,287.8535,4.5625,2.9194,2.5736,3.9998
ore_ont_11053.owl,9157,34875,79096,69918,34959,34959,0,0,21,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,140.3806,27.7302,392.7751,0.002,101.2532,101.6118,1.2684,0.5254,3.2809,0.5248,4.4588,1.438,1.4849,140.90599999999998,31.0111,393.29990000000004,4.4608,102.69120000000001,103.0967,1.2684
ore_ont_15695.owl,32750,39,146426,113465,113165,39,261,0,213,0,OWL2_DL - OWL2_FULL,OWL2_DL,170.3425,0.4131,,0.0022,,,3.0451,0.6029,3.1347,0.4498,4.4875,1.9681,2.0354,170.9454,3.5478,,4.4897,,,3.0451
ore_ont_10136.owl,26970,11,242288,215217,57131,157995,91,0,101,0,OWL2_DL - OWL2_FULL,OWL2_DL,3.4411,0.2421,75.8949,0.0042,0.1485,0.1457999999999999,4.0136,1.0898,1.3605,0.8834,5.9815000000000005,0.8059000000000001,0.851,4.5309,1.6026,76.7783,5.9857000000000005,0.9544,0.9967999999999999,4.0136
ore_ont_16235.owl,27882,7,241966,214080,50941,163136,3,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,36.7164,0.2673,313.1491,0.002,7.4536,4.3841,3.7467,1.148,1.4683,0.9977,5.607,0.7103,0.788,37.8644,1.7355999999999998,314.1468,5.609,8.1639,5.1721,3.7467
ore_ont_13242.owl,56632,0,184312,127483,127369,0,114,0,198,0,OWL2_DL - OWL2_FULL,OWL2_DL,614.0603,0.0011,,0.0024,23.4363,13.212,3.7085,0.693,3.7871,0.6939,4.8549,2.1615,2.1763,614.7533,3.7882000000000002,,4.8572999999999995,25.5978,15.3883,3.7085
ore_ont_9663.owl,58193,0,188861,130460,130342,0,118,0,209,1,OWL2_DL - OWL2_FULL,OWL2_DL,653.9409,0.0013,,0.0065,29.761,13.0872,3.8964,0.725,3.9001,0.7009,5.0114,2.2622,2.2443,654.6659000000001,3.9014,,5.0179,32.0232,15.331499999999998,3.8964
ore_ont_4033.owl,9158,34875,84389,75209,40250,34959,0,0,22,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,130.0814,27.0312,411.3522,0.0021,109.4769,107.3147,1.3212,0.5369,3.357,0.5566,4.5929,1.4659,1.4056,130.6183,30.388199999999998,411.9088,4.595000000000001,110.9428,108.72030000000001,1.3212
ore_ont_15687.owl,27397,634,66133,38380,37642,714,24,5,352,0,OWL2_DL - OWL2_FULL,OWL2_DL,34.1925,,,0.0023,0.7045,0.765,8.268,0.4765,,0.4645,9.7141,7.6795,6.2406,34.669000000000004,,,9.7164,8.384,7.005599999999999,8.268
ore_ont_16767.owl,1670,27374,122485,120789,2358,118419,12,0,27,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,0.6058,,0.0021,,,1.0791,0.3772,0.7031000000000001,0.3864,3.2453,0.9899,0.9075,,1.3089,,3.2474,,,1.0791
ore_ont_14742.owl,75141,0,240929,165786,119558,46225,3,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.0802,,0.0025,0.413,0.4434,1.6816,0.8414999999999999,2.2643,0.9265,4.8191,4.6085,3.8104,,2.3445,,4.8216,5.0215000000000005,4.2538,1.6816
ore_ont_7868.owl,74057,0,219035,144956,144935,0,21,0,24,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,293.7007,0.0004,,0.0022,0.8507,5.4218,2.9784,0.7661,3.0704,0.7335,4.202,2.1222,1.9015,294.4668,3.0707999999999998,,4.2042,2.9729,7.3233,2.9784
ore_ont_1043.owl,26339,137569,200332,173986,36409,137569,8,0,8,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,1.9016,0.1945,29.2052,0.0021,72.1993,50.4603,2.9858,0.9322,2.6587,1.7255,4.559,2.6378,1.5247,2.8338,2.8532,30.9307,4.561100000000001,74.83709999999999,51.985,2.9858
ore_ont_955.owl,75141,0,240929,165786,119558,46225,3,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,189.8483,0.0801,,0.0023,0.4139,0.4717,1.7248,0.874,2.2224,0.8449,4.8106,4.3612,4.0323,190.7223,2.3024999999999998,,4.8129,4.7751,4.5040000000000004,1.7248
ore_ont_13969.owl,78979,0,247812,168826,121708,47114,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.7613,0.0623,45.356,0.0021,0.2255,0.2479,1.7208,0.9144,2.4267,0.9656,4.5399,2.1337,1.8065,1.6757,2.489,46.321600000000004,4.542000000000001,2.3592,2.0544000000000002,1.7208
ore_ont_12651.owl,78979,0,247812,168826,121708,47114,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.765,0.0826,45.8876,0.0021,0.2225,0.263,1.6911,0.9363,2.3064,0.9221,4.5037,2.1429,1.8382,1.7013,2.3890000000000002,46.8097,4.505800000000001,2.3654,2.1012,1.6911
ore_ont_4744.owl,78979,0,247812,168826,121708,47114,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.7634,0.069,45.168,0.0023,0.2304,0.2588,1.7043,0.926,2.2812,1.0037,4.4698,2.078,1.8473,1.6894,2.3502,46.1717,4.4721,2.3084,2.1061,1.7043
ore_ont_11519.owl,80468,0,207028,126545,126541,0,4,0,15,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.7186,0.0006000000000000001,50.9096,0.0022,0.2326,0.2602,1.5163,0.7643,2.2979,0.7415,3.5472,2.3355,2.042,1.4828999999999999,2.2984999999999998,51.6511,3.5494000000000003,2.5681000000000003,2.3022,1.5163
ore_ont_6712.owl,42183,0,110463,68125,68125,0,0,52,103,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.4,0.0005,16.0366,0.0022,0.1968,0.2003,2.1698,0.447,3.947,0.4826,2.8268,1.4307,1.3178,0.847,3.9475000000000002,16.5192,2.829,1.6275000000000002,1.5181,2.1698
ore_ont_2874.owl,51667,0,192509,140699,140482,0,217,0,144,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.0005,,0.0021,,,5.4066,0.6845,26.8321,0.6841,6.7776,1.9836,2.0632,,26.8326,,6.7797,,,5.4066
ore_ont_3733.owl,81150,12,253868,172686,124611,48064,11,4,28,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.8079,0.5579,62.305,0.0032,0.3179,0.3411,3.3085,0.9805,2.6084,1.0254,4.7745,2.2114,1.9783,1.7884,3.1663,63.3304,4.777699999999999,2.5292999999999997,2.3194,3.3085
ore_ont_4054.owl,30169,8,268374,238200,57795,180400,5,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,46.5769,0.2708,518.509,0.0023,6.593100000000001,6.0797,2.1487,1.132,1.8072,1.3582,6.2234,0.8414,0.922,47.7089,2.078,519.8672,6.2257,7.434500000000001,7.0017,2.1487
ore_ont_5358.owl,30169,8,268374,238200,57795,180400,5,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,47.2827,0.2596,712.0186,0.0024,7.783200000000001,6.0672,2.156,1.1452,1.8037,1.3924,6.3677,0.9011,0.8637,48.4279,2.0633,713.411,6.3701,8.6843,6.930899999999999,2.156
ore_ont_9886.owl,60970,0,195223,134248,134244,0,4,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3629,0.0004,21.2889,0.0021,0.2138,0.2423,1.5152,0.6635,2.0423,0.6168,3.6887,1.4883,1.2868,1.0264,2.0427,21.905700000000003,3.6908,1.7021,1.5291,1.5152
ore_ont_1357.owl,60974,0,195230,134251,134246,0,5,0,6,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.3631,0.0004000000000000001,21.7565,0.002,0.1792,0.185,2.2674,0.6721,2.1145,0.6217,3.5903,1.5236,1.3368,1.0352000000000001,2.1149,22.3782,3.5923,1.7028,1.5218,2.2674
ore_ont_14355.owl,23854,144897,219662,195804,50905,144897,2,0,4,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.7284,0.2124,11.3587,0.0021,1.1149,1.045,3.3609,1.0483,2.8915,1.777,5.059,2.9572,1.7996,1.7767,3.1039000000000003,13.1357,5.061100000000001,4.0721,2.8446,3.3609
ore_ont_15133.owl,23855,144897,219667,195806,50900,144897,9,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.7337,0.2127,21.7969,0.0021,2.3099,2.3237,3.2119,1.0327,2.7864,1.822,4.9844,2.9613,1.6729,1.7664,2.9991,23.6189,4.9865,5.2712,3.9966,3.2119
ore_ont_11827.owl,23855,144897,219667,195806,50900,144897,9,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.732,0.2124,21.5512,0.0081,2.407,2.2773,3.1777,1.0094,2.7744,1.8011,4.9645,2.9187,1.7533,1.7414,2.9868,23.3523,4.9726,5.325699999999999,4.0306,3.1777
ore_ont_12208.owl,37745,0,175653,137839,137732,0,107,0,69,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.9832,0.0021,235.9862,0.0024,10.791,0.4585,1.4672,0.5823999999999999,2.0764,0.4513,4.4473,2.3872,2.4586,1.5655999999999999,2.0785,236.4375,4.4497,13.1782,2.9171,1.4672
ore_ont_4802.owl,55204,0,196171,140957,140955,0,2,0,10,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.6435,0.0004000000000000001,48.7061,0.0023,0.255,0.2658,1.5146,0.6487,2.0932,0.5812,3.6557,2.1888,2.0941,1.2922,2.0936,49.2873,3.658,2.4438,2.3599,1.5146
ore_ont_283.owl,59937,0,182226,122284,122280,0,4,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3597,0.0002,51.1361,0.0021,0.271,0.3016,1.4618,0.6533,1.8643,0.559,3.7347,1.3902,1.2384,1.013,1.8645,51.6951,3.7368,1.6612,1.54,1.4618
ore_ont_8445.owl,337,26615,138727,138242,578,137612,52,49,99,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.7337,,78.7772,0.002,0.384,,2.6182,0.5708,,0.3624,4.5672,1.5155,,1.3045,,79.13959999999999,4.5691999999999995,1.8995000000000002,,2.6182
ore_ont_4669.owl,72990,0,185780,112778,112767,0,11,0,13,0,OWL2_DL - OWL2_FULL,OWL2_DL,361.7002,0.1129,,0.002,12.4598,12.4712,4.3252,0.6903,13.0788,0.8392000000000001,5.0506,2.0904,1.7294,362.3905,13.191699999999999,,5.0526,14.5502,14.2006,4.3252
ore_ont_16286.owl,60685,4763,184475,116788,105064,4777,6947,2275,4727,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.591,0.4387,46.2142,0.002,0.4813,0.4625,2.2374,0.5949,2.2724,0.8642,2.9154,1.723,1.4099,1.1859,2.7111,47.078399999999995,2.9173999999999998,2.2043,1.8723999999999998,2.2374
ore_ont_11287.owl,415,7524,149335,148783,553,148016,214,27,110,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2955,1.3203,3.6974,0.0019,0.1678,0.1721,2.1916,0.4274,0.6476999999999999,0.1827,4.5399,0.9864,0.943,0.7229,1.968,3.8801,4.5418,1.1542000000000001,1.1151,2.1916
ore_ont_7496.owl,25523,155169,223804,198277,43106,155169,2,0,4,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.6967,0.2517,7.3286,0.0021,1.1721,1.1122,2.9428,0.9833,2.8519,1.9424,4.7436,2.9742,1.6188,1.68,3.1036,9.270999999999999,4.7457,4.1463,2.731,2.9428
ore_ont_14154.owl,793,26965,143909,143094,1506,141582,6,1,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.5114,18.8601,3.7097,0.0022,,,4.8905,0.4226,0.8971,0.3987,6.5118,1.0598,1.0003,1.9340000000000002,19.757199999999997,4.1084000000000005,6.514,,,4.8905
ore_ont_15725.owl,582,26163,146315,145711,1123,144582,6,1,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.4308,13.8951,4.0007,0.0022,,,3.1163,0.4355,0.8797,0.3903,4.7133,0.9853,1.0183,1.8663,14.774799999999999,4.391,4.7155000000000005,,,3.1163
ore_ont_16444.owl,59125,0,213611,154314,154189,0,125,0,173,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.8159,0.0004000000000000001,67.3699,0.0023,0.317,0.3255,2.7575,0.7863,2.353,0.659,4.194,2.4954,2.4226,1.6021999999999998,2.3534,68.02890000000001,4.1963,2.8124000000000002,2.7481,2.7575
ore_ont_3100.owl,78983,47114,247817,168828,121710,47114,4,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.7607,0.062,47.1417,0.0022,0.7972,0.7897,2.9748,0.9534,2.8636,1.4305,4.4672,3.1518,2.208,1.7141000000000002,2.9255999999999998,48.5722,4.4694,3.9490000000000003,2.9977,2.9748
