ore_ont_12369.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_5509.owl,0.055,0.021,0.018,0.014,0.012,0.012,0.011,0.011,0.01,0.009,0.0173,0.012
ore_ont_7988.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_15010.owl,0.328,0.143,0.114,0.098,0.081,0.077,0.066,0.06,0.056,0.064,0.1087,0.079
ore_ont_12112.owl,0.077,0.051,0.04,0.037,0.03,0.027,0.023,0.022,0.018,0.018,0.0343,0.028499999999999998
ore_ont_13398.owl,1.204,0.89,1.035,0.969,0.926,1.016,0.961,0.953,0.955,1.032,0.9941,0.965
ore_ont_7011.owl,0.894,0.382,0.398,0.339,0.243,0.348,0.279,0.331,0.3,0.262,0.3776,0.335
ore_ont_7179.owl,org.mindswap.pellet.exceptions.InconsistentOntologyException: Cannot do reasoning with inconsistent ontologies! Reason for inconsistency: Literal value "1" does not belong to datatype int
ore_ont_15596.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_7894.owl,0.054,0.011,0.01,0.007,0.004,0.005,0.005,0.004,0.005,0.004,0.0109,0.005
ore_ont_8975.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_10571.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_14185.owl,0.051,0.024,0.019,0.013,0.013,0.008,0.013,0.012,0.012,0.011,0.017599999999999998,0.013
ore_ont_9690.owl,0.109,0.046,0.038,0.035,0.029,0.025,0.023,0.022,0.021,0.019,0.0367,0.027000000000000003
ore_ont_8362.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_12566.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_2303.owl,0.07,0.06,0.036,0.022,0.021,0.02,0.035,0.036,0.035,0.035,0.037,0.035
ore_ont_13805.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_7668.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_11978.owl,0.157,0.092,0.052,0.05,0.055,0.044,0.042,0.061,0.059,0.058,0.067,0.0565
ore_ont_1172.owl,0.157,0.077,0.058,0.084,0.081,0.069,0.062,0.035,0.035,0.034,0.0692,0.0655
ore_ont_8502.owl,0.053,0.015,0.013,0.01,0.009,0.007,0.008,0.008,0.007,0.008,0.0138,0.0085
ore_ont_3708.owl,0.114,0.036,0.031,0.041,0.032,0.018,0.027,0.025,0.024,0.024,0.0372,0.028999999999999998
ore_ont_5033.owl,0.103,0.038,0.031,0.044,0.025,0.02,0.03,0.029,0.025,0.024,0.036899999999999995,0.0295
ore_ont_11416.owl,0.111,0.052,0.029,0.042,0.022,0.021,0.02,0.019,0.025,0.017,0.035800000000000005,0.0235
ore_ont_1853.owl,0.115,0.038,0.031,0.026,0.025,0.022,0.02,0.018,0.017,0.016,0.0328,0.0235
ore_ont_14388.owl,0.293,0.176,0.154,0.126,0.082,0.067,0.067,0.066,0.057,0.06,0.1148,0.07450000000000001
ore_ont_13035.owl,0.425,0.209,0.112,0.11,0.118,0.086,0.083,0.121,0.123,0.135,0.1522,0.1195
ore_ont_2526.owl,0.177,0.052,0.05,0.038,0.071,0.039,0.038,0.034,0.032,0.03,0.0561,0.0385
